1,2,3,4,5,6,7,8
line2d_-4.9_-12.3_8.csv,41,8,"[-4.9, -12.3]","([-4.8999999976363835, -12.299999531664177], 1)",6,3,7.223408606165729e-12
line2d_-4.9_26.2_16.csv,82,16,"[-4.9, 26.2]","([-4.900000013003075, 26.200001302219754], 1)",5,3,1.111047730019846e-10
line2d_-5.7_-16.2_20.csv,98,20,"[-5.7, -16.2]","([-5.699999997537572, -16.200000463848678], 1)",10,4,1.6747283684292353e-11
line2d_-5.7_0.2_28.csv,139,28,"[-5.7, 0.2]","([-5.7000000000144615, 0.20000002848329848], 1)",9,4,9.005233160073729e-14
line2d_-6.0_-10.9_17.csv,87,17,"[-6.0, -10.9]","([-5.999999999016766, -10.89999991655464], 1)",10,4,4.823629496972171e-13
line2d_-6.8_9.7_20.csv,99,20,"[-6.8, 9.7]","([-6.799999999927766, 9.699999989746537], 1)",6,3,8.274669753054328e-15
line2d_-8.0_18.7_7.csv,34,7,"[-8.0, 18.7]","([-7.9999999941339475, 18.70000035913421], 1)",11,4,3.4095641958603543e-12
line2d_-8.1_17.2_20.csv,100,20,"[-8.1, 17.2]","([-8.100000007871243, 17.200000535904557], 1)",10,4,2.2623751159740098e-11
line2d_-8.1_23.8_10.csv,51,10,"[-8.1, 23.8]","([-8.100000000324298, 23.799999935475146], 1)",11,4,1.703293774961123e-13
line2d_-8.2_11.7_11.csv,55,11,"[-8.2, 11.7]","([-8.199999987801291, 11.699998486023357], 1)",10,4,1.0029572374691068e-10
line2d_-8.3_17.5_3.csv,17,3,"[-8.3, 17.5]","([-8.30000001303465, 17.499998967192663], 1)",7,3,1.473408609361775e-11
line2d_-8.5_26.7_9.csv,43,9,"[-8.5, 26.7]","([-8.500000003283045, 26.699999126067624], 1)",6,3,2.5939439678973915e-11
line2d_10.3_-1.5_5.csv,25,5,"[10.3, -1.5]","([10.299999994302903, -1.499998160531356], 1)",12,4,6.762114800817964e-11
line2d_11.3_-4.7_15.csv,77,15,"[11.3, -4.7]","([11.29999999822247, -4.700000094027176], 1)",10,4,5.341549953328244e-13
line2d_11.8_3.2_17.csv,86,17,"[11.8, 3.2]","([11.800000000133032, 3.199999868622484], 1)",10,4,1.1908491495208332e-12
line2d_12.8_-2.8_3.csv,16,3,"[12.8, -2.8]","([12.799999957676727, -2.7999943888238668], 1)",7,3,4.076696770560111e-10
line2d_12.9_27.9_2.csv,12,2,"[12.9, 27.9]","([12.899999949094282, 27.90000420573712], 1)",14,4,1.745722250321026e-10
line2d_13.0_-22.7_22.csv,110,22,"[13.0, -22.7]","([13.000000000309944, -22.699999678287437], 1)",10,4,9.107231747133872e-12
line2d_14.7_3.7_19.csv,96,19,"[14.7, 3.7]","([14.699999999424978, 3.6999989818157184], 1)",9,4,7.982048420180514e-11
line2d_15.2_-13.6_11.csv,54,11,"[15.2, -13.6]","([15.200000001384304, -13.600000415021938], 1)",6,3,7.400524204626363e-12
line2d_15.8_-22.1_15.csv,76,15,"[15.8, -22.1]","([15.800000000203445, -22.10000002388036], 1)",10,4,3.459767879323552e-14
line2d_17.9_-22.4_22.csv,108,22,"[17.9, -22.4]","([17.89999999970795, -22.400000059497277], 1)",9,4,3.039148198751046e-13
line2d_17.9_-4.8_4.csv,18,4,"[17.9, -4.8]","([17.899999999999995, -4.800002824726317], 1)",6,3,1.1170710217977906e-10
line2d_19.7_11.6_17.csv,85,17,"[19.7, 11.6]","([19.700000000350894, 11.599999931735509], 1)",6,3,3.1620673998631434e-13
line2d_2.4_-21.5_28.csv,141,28,"[2.4, -21.5]","([2.400000000845318, -21.49999969830976], 1)",8,4,1.0278447872301527e-11
line2d_2.8_-5.1_15.csv,75,15,"[2.8, -5.1]","([2.8000000007791788, -5.100000107918067], 1)",6,3,6.960194889622976e-13
line2d_20.7_-14.2_3.csv,13,3,"[20.7, -14.2]","([20.699999996299468, -14.199999452295987], 1)",8,3,2.9897992870718323e-12
line2d_21.3_-10.8_22.csv,110,22,"[21.3, -10.8]","([21.30000000001268, -10.79999999375105], 1)",6,3,3.4353255318202648e-15
line2d_21.6_17.7_13.csv,66,13,"[21.6, 17.7]","([21.59999999971953, 17.699999441255542], 1)",10,4,1.6546032857890207e-11
line2d_21.6_20.9_27.csv,133,27,"[21.6, 20.9]","([21.60000000022941, 20.8999999485958], 1)",10,4,2.796783489755058e-13
line2d_22.6_-23.9_8.csv,38,8,"[22.6, -23.9]","([22.5999999958115, -23.899999793780403], 1)",11,4,1.2342842129420047e-12
line2d_22.6_-24.4_7.csv,34,7,"[22.6, -24.4]","([22.60000000063919, -24.40000010787321], 1)",7,3,3.133537887799756e-13
line2d_23.3_-6.6_30.csv,150,30,"[23.3, -6.6]","([23.299999999999184, -6.599999997575807], 1)",6,3,7.051994840195348e-16
line2d_25.9_26.8_5.csv,26,5,"[25.9, 26.8]","([25.90000000095305, 26.799999804927666], 1)",7,3,7.976864936553409e-13
line2d_26.4_-7.4_22.csv,108,22,"[26.4, -7.4]","([26.400000002671362, -7.399999133677599], 1)",12,5,6.450056426773418e-11
line2d_26.6_15.3_6.csv,29,6,"[26.6, 15.3]","([26.600000090114328, 15.2999965605075], 1)",12,4,2.5898669030866456e-10
line2d_28.0_-21.8_15.csv,77,15,"[28.0, -21.8]","([28.000000000002327, -21.800000014073756], 1)",6,3,1.2280344635221425e-14
line2d_28.5_-22.5_7.csv,34,7,"[28.5, -22.5]","([28.499999992379433, -22.499999270521496], 1)",6,3,1.4235381418008175e-11
line2d_29.0_13.4_2.csv,10,2,"[29.0, 13.4]","([29.00000017607948, 13.399992098324589], 1)",7,3,4.765395950163724e-10
