1,2,3,4,5,6,7,8
cubic_-0.1_0.3_6.3_28.csv,135,28,"[-0.1, 0.3, 6.3, -4.7]","([-0.1000000006689294, 0.29999998876460243, 6.300000011876759, -4.699999828403482], 1)",14,5,1.3354241953353694e-12
cubic_-0.1_5.3_-6.8_26.csv,123,26,"[-0.1, 5.3, -6.8, 5.6]","([-0.09999999994427196, 5.3000000029118395, -6.80000000161319, 5.599999956971297], 1)",11,4,8.429547278818455e-14
cubic_-0.2_5.1_5.0_9.csv,42,9,"[-0.2, 5.1, 5.0, -0.9]","([-0.199999998024113, 5.100000041681419, 4.999999960280391, -0.900000650654709], 1)",23,6,5.637001908851596e-12
cubic_-0.6_6.0_1.7_27.csv,128,27,"[-0.6, 6.0, 1.7, -4.3]","([-0.6000000005694447, 5.999999985313503, 1.7000000092050742, -4.299999777671835], 1)",10,4,2.2337929017926292e-12
cubic_-1.2_-6.3_3.8_26.csv,126,26,"[-1.2, -6.3, 3.8, 8.9]","([-1.1999999991098291, -6.30000001016619, 3.7999999850954436, 8.900000157636626], 1)",10,4,1.2371617732309175e-12
cubic_-1.6_-1.7_-8.6_27.csv,128,27,"[-1.6, -1.7, -8.6, -9.8]","([-1.599999999866042, -1.6999999962341503, -8.600000001783867, -9.800000056333973], 1)",10,4,1.4001682556721058e-13
cubic_-1.7_6.0_-5.9_11.csv,52,11,"[-1.7, 6.0, -5.9, 7.7]","([-1.7000000004382738, 6.0000000125934285, -5.899999995191743, 7.6999998084925965], 1)",17,5,6.725586471186782e-13
cubic_-1.7_7.9_-2.0_5.csv,25,5,"[-1.7, 7.9, -2.0, -4.0]","([-1.699999983671757, 7.9000003263538465, -2.0000001720388454, -4.0000049442360535], 1)",19,5,1.8844734990929095e-10
cubic_-1.8_10.0_-0.1_11.csv,53,11,"[-1.8, 10.0, -0.1, 8.8]","([-1.8000000005602796, 10.000000067743787, -0.09999998630136459, 8.799998914195378], 1)",7,3,2.130399404194549e-11
cubic_-1.9_-3.2_0.6_23.csv,111,23,"[-1.9, -3.2, 0.6, -5.9]","([-1.8999999971308095, -3.200000164952478, 0.599999969528311, -5.899997468770417], 1)",10,4,2.401023455440935e-10
