1,2,3,4,5,6,7,8,9,10
cubic_-0.1_-7.4_-6.7_22.csv,110,22,"[-0.1, -7.4, -6.7, 7.9]","[-0.09518850588779927, -7.439218904264664, -6.631742988858675, -5.621108187996698]",4,5,1211.0084925880035,4,0.00147605
cubic_-0.3_8.2_-3.0_15.csv,73,15,"[-0.3, 8.2, -3.0, 0.1]","[-0.3556086792192966, 8.267253591092985, -2.4528098709532715, -13.402103979373193]",4,5,1025.226915358881,4,0.00098845
cubic_-1.0_-10.0_-0.8_14.csv,72,14,"[-1.0, -10.0, -0.8, -6.4]","[-0.9759381996921199, -9.998787456966872, -1.116331035967491, -19.91910553428752]",3,4,1111.7197712662964,3,0.0007442
cubic_-1.0_-4.0_-9.2_12.csv,58,12,"[-1.0, -4.0, -9.2, 9.9]","[-1.045938417436791, -4.0377644827350005, -8.688617899290293, 24.006602584878056]",4,5,560.6139485140582,4,0.0007788
cubic_-1.0_-4.3_-6.7_21.csv,104,21,"[-1.0, -4.3, -6.7, -3.1]","[-1.024686988017161, -4.313609734794968, -6.195291057257158, -17.583268464932704]",4,5,1174.9158257913982,4,0.0014216
cubic_-1.4_3.8_-3.1_17.csv,83,17,"[-1.4, 3.8, -3.1, -8.4]","[-1.3762739807175846, 3.8206903809351043, -3.263371038970143, 5.363555781843754]",4,5,1251.1174640505287,4,0.00116615
cubic_-1.4_7.7_3.1_17.csv,86,17,"[-1.4, 7.7, 3.1, 9.9]","[-1.4183301686667018, 7.737694935214128, 3.226823794500401, 23.737676498852093]",4,5,1069.4509156308113,4,0.00121745
cubic_-1.7_-9.2_-2.4_28.csv,141,28,"[-1.7, -9.2, -2.4, -8.2]","[-1.739180324644188, -9.2202485262899, -1.825638727482089, -22.199379304093117]",3,4,1655.3072767281005,3,0.0017153
cubic_-1.8_5.6_-3.2_15.csv,76,15,"[-1.8, 5.6, -3.2, -4.6]","[-1.7739425971782308, 5.5841449910425025, -3.8327333020292316, -19.090153482067443]",4,5,849.0650837799928,4,0.0010533
cubic_-1.9_-2.8_4.9_10.csv,52,10,"[-1.9, -2.8, 4.9, 1.8]","[-1.9042310842568608, -2.8045771916061684, 4.932597227043929, 17.05382539152546]",4,5,626.0043774890285,4,0.00083175
cubic_-2.1_-3.5_-8.8_20.csv,100,20,"[-2.1, -3.5, -8.8, 3.9]","[-2.105423749934387, -3.4423798584216048, -8.920847851905053, 16.794510485167535]",3,4,1431.1858567975987,3,0.001099
cubic_-2.6_8.4_-2.9_5.csv,27,5,"[-2.6, 8.4, -2.9, -7.9]","[-2.5754370042782204, 8.327388536614617, -3.7041563728808202, 6.278188838162816]",5,4,290.79116912580866,5,0.00041305
cubic_-2.8_4.2_-8.9_7.csv,33,7,"[-2.8, 4.2, -8.9, 3.1]","[-2.688933859753798, 4.638740307612915, -9.40656054372185, -10.760890704712564]",5,4,606.5816501976981,5,0.0004678
cubic_-2.8_4.4_-2.7_21.csv,103,21,"[-2.8, 4.4, -2.7, -4.5]","[-2.8215476936333315, 4.482041067014377, -2.2766004496345857, 8.823967073838771]",4,5,1180.5690477413493,4,0.00164355
cubic_-3.5_-5.8_4.6_15.csv,76,15,"[-3.5, -5.8, 4.6, -3.0]","[-3.5154658634515195, -5.806945282350504, 4.60387951065983, 11.04419298347001]",3,4,894.8696573327543,3,0.0009453
cubic_-3.5_-8.0_1.0_25.csv,126,25,"[-3.5, -8.0, 1.0, 6.4]","[-3.473481331290035, -7.951138553575236, 0.5580647796579724, -8.179436971119761]",4,4,1699.3732611802445,4,0.00193225
cubic_-4.2_-4.4_2.4_20.csv,102,20,"[-4.2, -4.4, 2.4, 1.8]","[-4.224558957889072, -4.42729295285946, 2.8354530034763403, 15.541396166599895]",5,5,1257.5838403612174,5,0.0015733
cubic_-4.3_-5.4_4.8_25.csv,127,25,"[-4.3, -5.4, 4.8, 1.1]","[-4.29653199410495, -5.397967013529209, 4.8698827406664735, 15.296033827193446]",5,5,1688.7562848383668,5,0.001981
cubic_-4.3_6.1_8.9_10.csv,48,10,"[-4.3, 6.1, 8.9, 3.6]","[-4.2734004898733104, 6.072998020028181, 8.437441867323512, -10.378721612969795]",4,5,716.5271848982832,4,0.00078675
cubic_-4.3_6.2_-4.6_20.csv,100,20,"[-4.3, 6.2, -4.6, -8.0]","[-4.305468663881642, 6.287682499375603, -4.504744975791456, -22.739970907844157]",4,5,1305.4752839932883,4,0.00162195
cubic_-4.4_-2.9_8.7_22.csv,112,22,"[-4.4, -2.9, 8.7, 6.1]","[-4.4228778478794055, -2.79077214366177, 8.842441532979898, -8.73334271298039]",5,5,1216.006899169972,5,0.00186295
cubic_-4.5_-7.3_1.1_9.csv,46,9,"[-4.5, -7.3, 1.1, -8.2]","[-4.398294701183387, -7.279411996352614, -0.43146391011162555, -21.829769613941966]",7,6,603.3810937646765,7,0.0010172
cubic_-5.0_-9.3_-2.1_20.csv,102,20,"[-5.0, -9.3, -2.1, -2.4]","[-5.001147730457864, -9.344915434612938, -2.0680980539298983, -15.940285028803425]",3,4,1222.3364675900252,3,0.00110905
cubic_-5.5_1.6_0.7_28.csv,142,28,"[-5.5, 1.6, 0.7, -3.1]","[-5.497711161505901, 1.6340163226976292, 0.3128055433156366, 11.256750652672427]",3,4,1298.9604497972125,3,0.00174685
cubic_-5.7_-5.5_5.2_8.csv,40,8,"[-5.7, -5.5, 5.2, 2.2]","[-5.6709021780198166, -5.485242495407938, 5.153987637846625, 17.268512479881167]",4,5,383.608914257614,4,0.00058515
