1,2,3,4,5,6,7
line2d_-0.1_-29.3_13.csv,66,13,"[-0.1, -29.3]","[-0.09983236894717475, -15.023404365475145]",4,968.400938335211
line2d_-0.5_17.6_13.csv,66,13,"[-0.5, 17.6]","[-0.6440221088683333, 31.103612693738807]",4,791.8881460802888
line2d_-10.4_12.4_26.csv,128,26,"[-10.4, 12.4]","[-10.42129179956451, -1.1029739144716542]",4,1710.977871704557
line2d_-12.3_2.7_13.csv,63,13,"[-12.3, 2.7]","[-12.273259074574415, -10.717078246133271]",4,819.3703771054448
line2d_-12.7_13.9_27.csv,135,27,"[-12.7, 13.9]","[-12.670224991135006, 28.155185145059505]",4,1893.9035182506727
line2d_-13.3_-18.8_30.csv,149,30,"[-13.3, -18.8]","[-13.269449075105694, -32.50190033132346]",4,1744.4392657469914
line2d_-14.9_17.3_13.csv,64,13,"[-14.9, 17.3]","[-14.911596717286073, 30.447986709125114]",3,805.6263861362464
line2d_-15.1_24.9_20.csv,98,20,"[-15.1, 24.9]","[-14.988399518205709, 10.711885167470326]",3,956.5356060281761
line2d_-15.3_5.8_5.csv,26,5,"[-15.3, 5.8]","[-15.384221318689573, 22.094315546955208]",5,277.9359627635243
line2d_-15.7_-2.6_15.csv,75,15,"[-15.7, -2.6]","[-15.766956783107272, -17.170497485029482]",3,928.1977557462628
line2d_-15.8_18.0_13.csv,66,13,"[-15.8, 18.0]","[-15.777490800243461, 31.132349429594615]",4,661.0067855777286
line2d_-17.5_-27.9_24.csv,118,24,"[-17.5, -27.9]","[-17.59768666580358, -42.22160012467267]",4,1285.9478620892774
line2d_-18.0_-4.8_18.csv,91,18,"[-18.0, -4.8]","[-17.93389635870132, -18.452045637440897]",4,1407.1431433461291
line2d_-18.1_-10.6_21.csv,103,21,"[-18.1, -10.6]","[-18.025455616079462, 3.1843678041929726]",5,1366.2832022434236
line2d_-18.1_-15.5_15.csv,74,15,"[-18.1, -15.5]","[-18.142693274697937, -1.7849054783455736]",4,839.7364539822606
line2d_-19.0_-1.2_24.csv,119,24,"[-19.0, -1.2]","[-18.935521238765862, -15.390788389606103]",3,1653.0917581399037
line2d_-19.8_5.6_9.csv,45,9,"[-19.8, 5.6]","[-19.831599118247436, 19.379504352567487]",4,300.8461127344174
line2d_-19.9_7.7_5.csv,27,5,"[-19.9, 7.7]","[-19.89152655874178, -5.684651470519514]",5,246.62567467451518
line2d_-2.4_10.9_28.csv,138,28,"[-2.4, 10.9]","[-2.412834996795894, 25.542236203265777]",3,1855.6839393071273
line2d_-2.8_-2.2_6.csv,32,6,"[-2.8, -2.2]","[-2.779000404091632, 11.468391934284815]",5,514.0818414300411
line2d_-20.1_-13.3_17.csv,83,17,"[-20.1, -13.3]","[-20.118885653035846, 0.9279276070158625]",4,1022.5544718816913
line2d_-20.4_-15.7_28.csv,142,28,"[-20.4, -15.7]","[-20.401970670765365, -1.3617369455526402]",5,1929.675348824773
line2d_-20.5_-18.9_27.csv,135,27,"[-20.5, -18.9]","[-20.537899845416685, -32.41118705229248]",5,1641.6565384436499
line2d_-20.6_27.2_27.csv,137,27,"[-20.6, 27.2]","[-20.529758826593184, 41.107452078248606]",7,1695.5705817212042
line2d_-20.7_26.8_26.csv,132,26,"[-20.7, 26.8]","[-20.697968038110666, 13.09479551208117]",4,1747.2802792426082
line2d_-20.9_8.3_23.csv,117,23,"[-20.9, 8.3]","[-21.027182832244474, 22.52736204326209]",4,1581.9914601572182
line2d_-21.4_-1.1_10.csv,49,10,"[-21.4, -1.1]","[-21.552175901914385, -15.31420963320824]",5,395.432518500916
line2d_-23.4_21.7_20.csv,99,20,"[-23.4, 21.7]","[-23.381070112454175, 34.95515190938155]",4,1409.2409800152548
line2d_-24.5_-18.7_14.csv,71,14,"[-24.5, -18.7]","[-24.47801354294711, -4.1120774674018765]",4,1023.1054288598735
line2d_-25.1_8.6_18.csv,92,18,"[-25.1, 8.6]","[-25.149641510813883, 22.562347358098464]",4,1018.7051169607186
line2d_-27.0_1.7_25.csv,124,25,"[-27.0, 1.7]","[-26.971765942651974, 15.309814950607784]",4,1526.1087394400824
line2d_-3.1_22.6_26.csv,128,26,"[-3.1, 22.6]","[-3.1132874586745, 8.749078137716076]",4,1463.705497120103
line2d_-3.4_18.1_19.csv,94,19,"[-3.4, 18.1]","[-3.2796379432875935, 32.416315220448936]",5,1028.131746704148
line2d_-4.0_-9.2_23.csv,116,23,"[-4.0, -9.2]","[-4.003159451538371, -23.934177521463987]",4,1355.6689397360606
line2d_-5.4_6.3_4.csv,18,4,"[-5.4, 6.3]","[-5.3693606350646075, -8.444656837608347]",5,199.1313042847586
line2d_-5.5_-17.0_18.csv,90,18,"[-5.5, -17.0]","[-5.529636876893743, -2.999668190124817]",4,1257.0828472901687
line2d_-5.7_-12.0_15.csv,77,15,"[-5.7, -12.0]","[-5.743216993419195, 2.2401375764864606]",6,801.5916240511059
line2d_-5.8_-13.8_8.csv,42,8,"[-5.8, -13.8]","[-5.834496608368119, 0.027247702666038334]",5,633.0980545269172
line2d_-5.8_-22.8_9.csv,44,9,"[-5.8, -22.8]","[-6.019182811178873, -35.6331434638226]",4,598.933918186252
line2d_-7.6_19.5_16.csv,78,16,"[-7.6, 19.5]","[-7.633795280539063, 33.23793030192853]",4,1085.5368139746283
line2d_-7.9_25.9_4.csv,20,4,"[-7.9, 25.9]","[-8.038222598804692, 38.389187773757044]",5,316.8240822653456
line2d_-7.9_7.4_4.csv,21,4,"[-7.9, 7.4]","[-7.927543317620204, 23.082589457448567]",5,129.69475024152297
line2d_-8.1_-27.7_12.csv,62,12,"[-8.1, -27.7]","[-7.98799401207347, -13.36087106242606]",4,802.5183781700625
line2d_-9.7_-14.0_10.csv,48,10,"[-9.7, -14.0]","[-9.699403263186628, -27.387036056760508]",4,619.8338178893072
line2d_0.0_4.6_6.csv,30,6,"[0.0, 4.6]","[0.08519038699886573, 19.054833016924185]",5,388.6709828228952
line2d_0.6_20.6_7.csv,34,7,"[0.6, 20.6]","[0.6459507730485625, 35.6437630158699]",4,410.32701623171874
line2d_1.8_-3.2_13.csv,64,13,"[1.8, -3.2]","[1.7676604296621088, -17.706462084760002]",5,875.7320892725957
line2d_10.0_9.5_11.csv,53,11,"[10.0, 9.5]","[10.033462003473629, 24.136938626274972]",4,701.1999180302934
line2d_10.2_8.2_3.csv,15,3,"[10.2, 8.2]","[10.054111218649433, 21.38909887150132]",5,181.64920847193804
line2d_10.6_-4.0_20.csv,98,20,"[10.6, -4.0]","[10.650814868308409, -17.814905730015983]",4,1348.232813075541
line2d_10.9_1.6_9.csv,44,9,"[10.9, 1.6]","[10.882611588528489, 16.220345659750187]",5,498.45794319377876
line2d_11.3_-22.0_29.csv,145,29,"[11.3, -22.0]","[11.321239315827492, -36.86786399054063]",4,1919.8990599800518
line2d_11.3_26.2_3.csv,14,3,"[11.3, 26.2]","[11.25089129940403, 11.131083848856344]",5,87.14210736859297
line2d_11.6_13.1_29.csv,145,29,"[11.6, 13.1]","[11.562200264023312, -1.4376526487913137]",3,1585.5786447335956
line2d_11.6_14.4_27.csv,136,27,"[11.6, 14.4]","[11.621765285630332, 0.9414540633083133]",4,1782.3203416957867
line2d_14.4_4.8_7.csv,34,7,"[14.4, 4.8]","[14.400271756355117, -8.063519641924074]",5,484.7722207621693
line2d_14.4_5.2_26.csv,131,26,"[14.4, 5.2]","[14.32298174583975, -8.61519089758279]",3,1872.7947307177915
line2d_14.5_-24.0_30.csv,150,30,"[14.5, -24.0]","[14.502126337304661, -9.754828855467348]",3,2003.3224702990742
line2d_15.5_11.5_29.csv,147,29,"[15.5, 11.5]","[15.401417746135053, -3.489733002824025]",4,1582.7042011353628
line2d_15.8_-0.2_9.csv,44,9,"[15.8, -0.2]","[15.949370428791877, 13.397754961432263]",4,597.7990557051362
line2d_16.2_4.8_7.csv,33,7,"[16.2, 4.8]","[16.150970675424436, 17.649473343397656]",4,280.4408382158722
line2d_16.6_27.1_30.csv,149,30,"[16.6, 27.1]","[16.641620591561868, 41.075035177590195]",3,1978.2435441148239
line2d_16.9_4.3_23.csv,116,23,"[16.9, 4.3]","[16.882250323755294, 18.442666087861348]",4,1537.4215453298984
line2d_17.0_-26.5_27.csv,137,27,"[17.0, -26.5]","[16.899073748227966, -40.09839099320439]",4,1563.3559815325063
line2d_17.0_-3.3_24.csv,121,24,"[17.0, -3.3]","[17.098249276495917, -17.761168818608894]",4,1826.6452446908868
line2d_17.3_-15.3_26.csv,132,26,"[17.3, -15.3]","[17.2909139641406, -28.829525169850037]",4,1823.9161738877344
line2d_17.3_4.7_10.csv,50,10,"[17.3, 4.7]","[17.27599097687479, -8.878747726926028]",5,571.1799776008957
line2d_18.3_19.1_22.csv,110,22,"[18.3, 19.1]","[18.259842604066698, 32.24700390090232]",4,1366.3134584940603
line2d_18.5_21.8_21.csv,105,21,"[18.5, 21.8]","[18.429500851393392, 35.89261875750658]",4,1477.7276169256397
line2d_19.4_8.8_6.csv,31,6,"[19.4, 8.8]","[19.4548993360271, 22.122137720284403]",5,327.65113850580514
line2d_19.6_7.6_16.csv,80,16,"[19.6, 7.6]","[19.572634287558753, 22.747298242750635]",4,1052.3971478008066
line2d_2.0_2.4_4.csv,20,4,"[2.0, 2.4]","[1.958151364087709, 17.714873896009887]",5,259.570038756467
line2d_2.4_-26.1_27.csv,136,27,"[2.4, -26.1]","[2.3561341249556107, -12.439597524535088]",4,1498.0728658412313
line2d_2.5_24.9_16.csv,78,16,"[2.5, 24.9]","[2.5298263079377112, 11.319152828607056]",4,968.760772974256
line2d_20.6_11.7_23.csv,116,23,"[20.6, 11.7]","[20.680300459651637, -1.6025113011617251]",3,1166.7395701138237
line2d_20.9_-24.0_8.csv,39,8,"[20.9, -24.0]","[20.89593284442917, -9.99943623328342]",6,575.0251085705212
line2d_21.4_-29.0_20.csv,99,20,"[21.4, -29.0]","[21.462766623248605, -14.642348586260702]",5,1387.5946520551286
line2d_21.4_1.4_15.csv,73,15,"[21.4, 1.4]","[21.47594709337206, -12.016519796216535]",4,868.8164619490326
line2d_21.5_29.7_20.csv,99,20,"[21.5, 29.7]","[21.439946086287446, 43.26968457753871]",4,1242.5229219799644
line2d_21.8_-17.5_22.csv,111,22,"[21.8, -17.5]","[21.797518406061283, -2.4231115797808656]",4,1417.2184397628355
line2d_23.2_-19.7_25.csv,124,25,"[23.2, -19.7]","[23.255191059378568, -5.168319879403882]",5,1604.8004534835118
line2d_24.9_-9.0_15.csv,74,15,"[24.9, -9.0]","[24.981700950537274, 4.113682183889159]",4,811.1904245583684
line2d_25.6_11.0_5.csv,23,5,"[25.6, 11.0]","[25.733755237679407, 25.00756895935054]",6,150.3687974684732
line2d_25.6_19.5_30.csv,148,30,"[25.6, 19.5]","[25.595996541613893, 5.611436553736892]",5,1942.5020089116497
line2d_27.4_20.0_12.csv,60,12,"[27.4, 20.0]","[27.353125996893713, 33.99293742267427]",5,762.0906013063802
line2d_27.4_27.4_23.csv,117,23,"[27.4, 27.4]","[27.3891941133226, 12.525311702566798]",4,1268.482321179663
line2d_27.5_4.3_5.csv,25,5,"[27.5, 4.3]","[27.315499382127452, -8.668554364790031]",4,313.4261102464347
line2d_28.5_-19.4_17.csv,83,17,"[28.5, -19.4]","[28.442495452366582, -33.270640728261775]",4,1090.058218481271
line2d_28.7_23.1_10.csv,52,10,"[28.7, 23.1]","[28.715950745627158, 37.46383934611896]",4,800.0915367843679
line2d_3.5_-12.8_4.csv,20,4,"[3.5, -12.8]","[3.3000420434325224, 1.7229453987122885]",4,110.12080054352614
line2d_3.5_-26.6_19.csv,93,19,"[3.5, -26.6]","[3.4080825008419207, -11.86545923947613]",5,860.9847332086217
line2d_4.0_-24.4_9.csv,47,9,"[4.0, -24.4]","[4.1430135310189335, -39.25550993666148]",5,572.6690647859881
line2d_4.1_-15.8_25.csv,127,25,"[4.1, -15.8]","[4.04788729574767, -29.15652786888424]",4,1716.025919134281
line2d_4.3_-30.0_25.csv,124,25,"[4.3, -30.0]","[4.2544479196867, -15.307231070813213]",5,1480.6913692965754
line2d_4.3_27.6_18.csv,92,18,"[4.3, 27.6]","[4.362435219255778, 40.78717140784675]",4,1174.182071524844
line2d_5.3_1.4_16.csv,81,16,"[5.3, 1.4]","[5.375031370362723, -12.35209140791108]",4,932.8963462800558
line2d_5.8_-26.6_29.csv,147,29,"[5.8, -26.6]","[5.812694847915435, -12.496325265445677]",4,1931.1537255889598
