1,2,3,4,5,6
line2d_-0.1_-29.3_13.csv,66,13,"[-0.1, -29.3]","[-0.09983236894499248, -15.023404369746887]",0.000484
line2d_-0.5_17.6_13.csv,66,13,"[-0.5, 17.6]","[-0.6440221063633099, 31.103613297859734]",0.00054095
line2d_-10.4_12.4_26.csv,128,26,"[-10.4, 12.4]","[-10.421291799553355, -1.1029739175209252]",0.0009498
line2d_-12.3_2.7_13.csv,63,13,"[-12.3, 2.7]","[-12.273259078070394, -10.717078870717042]",0.00056185
line2d_-12.7_13.9_27.csv,135,27,"[-12.7, 13.9]","[-12.670224991276426, 28.155185129461817]",0.00123035
line2d_-13.3_-18.8_30.csv,149,30,"[-13.3, -18.8]","[-13.269449075011472, -32.50190031251957]",0.0013889
line2d_-14.9_17.3_13.csv,64,13,"[-14.9, 17.3]","[-14.91159671856759, 30.447986147403466]",0.00050135
line2d_-15.1_24.9_20.csv,98,20,"[-15.1, 24.9]","[-14.988399518322003, 10.711885221303977]",0.0009287
line2d_-15.3_5.8_5.csv,26,5,"[-15.3, 5.8]","[-15.384221298835095, 22.094313596906897]",0.00025905
line2d_-15.7_-2.6_15.csv,75,15,"[-15.7, -2.6]","[-15.766956782334278, -17.170495868687794]",0.00059915
line2d_-15.8_18.0_13.csv,66,13,"[-15.8, 18.0]","[-15.777490800063413, 31.132349548710096]",0.0005644
line2d_-17.5_-27.9_24.csv,118,24,"[-17.5, -27.9]","[-17.5976866658825, -42.22160026410772]",0.0010826
line2d_-18.0_-4.8_18.csv,91,18,"[-18.0, -4.8]","[-17.933896359601167, -18.45204577734422]",0.0008762
line2d_-18.1_-10.6_21.csv,103,21,"[-18.1, -10.6]","[-18.02545561599239, 3.184367858974148]",0.0012665
line2d_-18.1_-15.5_15.csv,74,15,"[-18.1, -15.5]","[-18.14269326396326, -1.7849066376146212]",0.00088075
line2d_-19.0_-1.2_24.csv,119,24,"[-19.0, -1.2]","[-18.935521238405208, -15.390788303385825]",0.00092905
line2d_-19.8_5.6_9.csv,45,9,"[-19.8, 5.6]","[-19.831599122305978, 19.379503252398376]",0.0003843
line2d_-19.9_7.7_5.csv,27,5,"[-19.9, 7.7]","[-19.891526556286593, -5.684651175173351]",0.00026525
line2d_-2.4_10.9_28.csv,138,28,"[-2.4, 10.9]","[-2.4128349981158337, 25.542235617442977]",0.0010337
line2d_-2.8_-2.2_6.csv,32,6,"[-2.8, -2.2]","[-2.7790004047020753, 11.468391724887358]",0.0003246
line2d_-20.1_-13.3_17.csv,83,17,"[-20.1, -13.3]","[-20.11888565304386, 0.927927604226915]",0.0006059
line2d_-20.4_-15.7_28.csv,142,28,"[-20.4, -15.7]","[-20.40197067072549, -1.3617369385877132]",0.0012602
line2d_-20.5_-18.9_27.csv,135,27,"[-20.5, -18.9]","[-20.53789984543803, -32.41118703184275]",0.0013288
line2d_-20.6_27.2_27.csv,137,27,"[-20.6, 27.2]","[-20.52975882651493, 41.107452069881]",0.00166475
line2d_-20.7_26.8_26.csv,132,26,"[-20.7, 26.8]","[-20.697968038276088, 13.094795579702037]",0.00113685
line2d_-20.9_8.3_23.csv,117,23,"[-20.9, 8.3]","[-21.027182832260344, 22.52736204135019]",0.00090595
line2d_-21.4_-1.1_10.csv,49,10,"[-21.4, -1.1]","[-21.552175894916523, -15.314208079030825]",0.000474
line2d_-23.4_21.7_20.csv,99,20,"[-23.4, 21.7]","[-23.38107011221157, 34.955151951869475]",0.000834
line2d_-24.5_-18.7_14.csv,71,14,"[-24.5, -18.7]","[-24.478013543332466, -4.112077120308225]",0.00057915
line2d_-25.1_8.6_18.csv,92,18,"[-25.1, 8.6]","[-25.14964151166221, 22.562347494500724]",0.0008365
line2d_-27.0_1.7_25.csv,124,25,"[-27.0, 1.7]","[-26.97176594264361, 15.309814951452019]",0.00096825
line2d_-3.1_22.6_26.csv,128,26,"[-3.1, 22.6]","[-3.113287457095917, 8.749077915416315]",0.0011365
line2d_-3.4_18.1_19.csv,94,19,"[-3.4, 18.1]","[-3.279637943335086, 32.41631528238984]",0.00102185
line2d_-4.0_-9.2_23.csv,116,23,"[-4.0, -9.2]","[-4.003159451720376, -23.93417744521784]",0.00097575
line2d_-5.4_6.3_4.csv,18,4,"[-5.4, 6.3]","[-5.3693606620313945, -8.44465147182305]",0.000202
line2d_-5.5_-17.0_18.csv,90,18,"[-5.5, -17.0]","[-5.529636877253829, -2.9996684518796117]",0.0007922
line2d_-5.7_-12.0_15.csv,77,15,"[-5.7, -12.0]","[-5.743216993764028, 2.2401376574647878]",0.0007497
line2d_-5.8_-13.8_8.csv,42,8,"[-5.8, -13.8]","[-5.834496609662672, 0.027247553554520906]",0.0003972
line2d_-5.8_-22.8_9.csv,44,9,"[-5.8, -22.8]","[-6.019182812194463, -35.63314264563531]",0.0003925
line2d_-7.6_19.5_16.csv,78,16,"[-7.6, 19.5]","[-7.633795280821744, 33.237930142345135]",0.0006561
line2d_-7.9_25.9_4.csv,20,4,"[-7.9, 25.9]","[-8.038222579435102, 38.38918911843515]",0.0002324
line2d_-7.9_7.4_4.csv,21,4,"[-7.9, 7.4]","[-7.927543282754604, 23.082592744482483]",0.00023075
line2d_-8.1_-27.7_12.csv,62,12,"[-8.1, -27.7]","[-7.98799401257564, -13.360871358311034]",0.0005048
line2d_-9.7_-14.0_10.csv,48,10,"[-9.7, -14.0]","[-9.699403272941998, -27.38703818810639]",0.00038835
line2d_0.0_4.6_6.csv,30,6,"[0.0, 4.6]","[0.08519038546074753, 19.0548333050147]",0.0003162
line2d_0.6_20.6_7.csv,34,7,"[0.6, 20.6]","[0.6459507708474197, 35.64376196292874]",0.00028195
line2d_1.8_-3.2_13.csv,64,13,"[1.8, -3.2]","[1.7676604320393359, -17.706462519303642]",0.00062185
line2d_10.0_9.5_11.csv,53,11,"[10.0, 9.5]","[10.033461998962789, 24.136939080245625]",0.0004436
line2d_10.2_8.2_3.csv,15,3,"[10.2, 8.2]","[10.05411126745277, 21.38910348156286]",0.00017105
line2d_10.6_-4.0_20.csv,98,20,"[10.6, -4.0]","[10.650814873431745, -17.81490653056384]",0.0008856
line2d_10.9_1.6_9.csv,44,9,"[10.9, 1.6]","[10.8826115881704, 16.2203456040523]",0.00041995
line2d_11.3_-22.0_29.csv,145,29,"[11.3, -22.0]","[11.321239315860907, -36.86786398578298]",0.00143415
line2d_11.3_26.2_3.csv,14,3,"[11.3, 26.2]","[11.25089128138618, 11.13108985535379]",0.00018015
line2d_11.6_13.1_29.csv,145,29,"[11.6, 13.1]","[11.562200264040136, -1.437652607965792]",0.00114265
line2d_11.6_14.4_27.csv,136,27,"[11.6, 14.4]","[11.62176528565927, 0.9414540797759713]",0.0011922
line2d_14.4_4.8_7.csv,34,7,"[14.4, 4.8]","[14.400271759540296, -8.06351994665675]",0.00035185
line2d_14.4_5.2_26.csv,131,26,"[14.4, 5.2]","[14.322981749301238, -8.615191367959184]",0.00103
line2d_14.5_-24.0_30.csv,150,30,"[14.5, -24.0]","[14.502126340322615, -9.754829458673074]",0.00125505
line2d_15.5_11.5_29.csv,147,29,"[15.5, 11.5]","[15.4014177458123, -3.4897330356547496]",0.00153815
line2d_15.8_-0.2_9.csv,44,9,"[15.8, -0.2]","[15.949370448004377, 13.397755953676729]",0.00035945
line2d_16.2_4.8_7.csv,33,7,"[16.2, 4.8]","[16.150970669172192, 17.6494739814147]",0.00028825
line2d_16.6_27.1_30.csv,149,30,"[16.6, 27.1]","[16.641620590377606, 41.07503598312582]",0.0012266
line2d_16.9_4.3_23.csv,116,23,"[16.9, 4.3]","[16.882250324010705, 18.44266605194569]",0.0010444
line2d_17.0_-26.5_27.csv,137,27,"[17.0, -26.5]","[16.899073748227234, -40.098390996451435]",0.0011427
