1,2,3,4,5,6,7,8,9,10
sphere2D_-34.3_-1.8_19.8_40.csv,133,40,"[-34.3, -1.8, 19.8]","[-34.299999999995045, -1.7999999999748357, -19.799999999839475]",3,4,3.737909702391712e-15,3,0.001296
sphere2D_-35.2_-37.0_11.8_33.csv,110,33,"[-35.2, -37.0, 11.8]","[-35.20000018546511, -36.99999994660272, -11.79999946573184]",4,4,1.3435707477987195e-8,4,0.00118125
sphere2D_-35.9_29.4_9.2_45.csv,149,45,"[-35.9, 29.4, 9.2]","[-35.8999999998155, 29.40000000017871, -9.19999999839618]",3,4,9.06958912225495e-14,3,0.00142515
sphere2D_-36.7_11.6_33.6_34.csv,113,34,"[-36.7, 11.6, 33.6]","[-36.70000000709069, 11.600000004082032, -33.59999997724706]",4,4,1.9702150467997725e-10,4,0.0012637
sphere2D_-38.6_43.9_29.6_34.csv,112,34,"[-38.6, 43.9, 29.6]","[-38.59999999742142, 43.90000000029505, -29.5999999981843]",4,4,1.5633806963259696e-12,4,0.00122115
sphere2D_-38.9_7.0_25.6_20.csv,65,20,"[-38.9, 7.0, 25.6]","[-38.89999999997911, 7.000000000021376, -25.599999999845615]",4,5,2.792204924583718e-15,4,0.00089165
sphere2D_-40.3_13.4_29.3_40.csv,134,40,"[-40.3, 13.4, 29.3]","[-40.300000000000225, 13.400000000000494, -29.300000000003894]",3,4,4.9350271952805305e-18,3,0.00133385
sphere2D_-40.6_-10.7_5.5_28.csv,95,28,"[-40.6, -10.7, 5.5]","[-40.599999888238976, -10.699999951968973, -5.499999956244676]",4,4,7.592961535084546e-11,4,0.0012839
sphere2D_-40.6_-27.2_26.8_12.csv,41,12,"[-40.6, -27.2, 26.8]","[-40.599999999993756, -27.199999999996702, -26.799999999942724]",5,5,2.6448367531355174e-16,5,0.00059075
sphere2D_-40.6_-5.9_2.5_10.csv,33,10,"[-40.6, -5.9, 2.5]","[-40.60000019866907, -5.899999784461329, -2.499999848558965]",4,4,3.490568832329022e-11,4,0.0003693
sphere2D_-41.1_-35.9_13.9_9.csv,30,9,"[-41.1, -35.9, 13.9]","[-41.09999999499334, -35.90000000730095, -13.899999975856216]",4,4,9.321916147573055e-12,4,0.00032705
sphere2D_-41.9_39.2_23.5_40.csv,134,40,"[-41.9, 39.2, 23.5]","[-41.90000000000059, 39.199999999999584, -23.49999999988881]",4,4,2.566604885886191e-15,4,0.0015858
sphere2D_-44.2_-39.7_35.8_32.csv,108,32,"[-44.2, -39.7, 35.8]","[-44.19999999999336, -39.70000000002311, -35.7999999998953]",3,4,4.24332448677269e-15,3,0.00115515
sphere2D_-44.7_-37.7_40.0_24.csv,81,24,"[-44.7, -37.7, 40.0]","[-44.699999999996834, -37.70000000000191, -39.999999999945864]",3,4,1.0652532898259362e-15,3,0.00094155
sphere2D_-45.1_39.3_17.0_44.csv,146,44,"[-45.1, 39.3, 17.0]","[-45.10000000000311, 39.29999999998888, -16.999999999905775]",4,4,1.0452929242154466e-15,4,0.001668
sphere2D_-49.7_48.2_32.7_38.csv,126,38,"[-49.7, 48.2, 32.7]","[-49.70000000576295, 48.2000000116739, -32.6999999356647]",3,4,1.5916614818945857e-9,3,0.00164595
sphere2D_-7.4_-14.9_7.8_13.csv,42,13,"[-7.4, -14.9, 7.8]","[-7.399999999421422, -14.900000001083454, -7.799999998387503]",3,4,2.352893630619379e-14,3,0.00039705
sphere2D_-7.5_-40.5_39.8_17.csv,56,17,"[-7.5, -40.5, 39.8]","[-7.499999998664731, -40.49999999947293, -39.800000006321156]",2,3,1.094879043280151e-11,2,0.000361
sphere2D_-9.2_36.0_2.7_32.csv,108,32,"[-9.2, 36.0, 2.7]","[-9.20000483695487, 35.9999943928953, -2.6999906449506104]",3,3,2.436244070458308e-7,3,0.00100745
sphere2D_0.2_-36.1_34.2_28.csv,92,28,"[0.2, -36.1, 34.2]","[0.19999999995938983, -36.09999999996178, -34.200000001069974]",3,4,3.441141644616574e-13,3,0.00091645
sphere2D_0.5_4.3_32.1_35.csv,117,35,"[0.5, 4.3, 32.1]","[0.5000000000418734, 4.30000000001237, 32.0999999998715]",4,4,5.697954949385005e-15,4,0.00134705
sphere2D_0.6_-5.8_12.6_16.csv,54,16,"[0.6, -5.8, 12.6]","[0.5999999986923995, -5.800000000431773, 12.599999991697358]",4,4,1.6766176117603814e-12,4,0.00062365
sphere2D_0.8_-27.1_29.7_40.csv,133,40,"[0.8, -27.1, 29.7]","[0.7999999999994586, -27.099999999999685, 29.699999999998028]",5,5,1.359380140068367e-18,5,0.00185475
sphere2D_10.1_39.7_23.1_18.csv,59,18,"[10.1, 39.7, 23.1]","[10.099999999999175, 39.69999999999932, -23.100000000005473]",3,3,2.55618709434966e-18,3,0.0004494
sphere2D_10.2_46.7_3.5_24.csv,81,24,"[10.2, 46.7, 3.5]","[10.199999429554621, 46.70000009739111, -3.4999997648220433]",4,4,6.059083946878091e-10,4,0.00089625
sphere2D_11.5_-28.8_21.6_30.csv,99,30,"[11.5, -28.8, 21.6]","[11.499999980911847, -28.79999999051802, -21.599999979949565]",3,4,8.780023065137409e-11,3,0.0009768
sphere2D_11.6_-27.0_25.8_26.csv,87,26,"[11.6, -27.0, 25.8]","[11.599999999939945, -27.00000000021786, -25.799999999602328]",4,4,2.737841561290251e-14,4,0.0009533
sphere2D_12.7_-37.5_6.3_7.csv,22,7,"[12.7, -37.5, 6.3]","[12.700000004041003, -37.49999997374921, -6.299999907277288]",6,5,2.219156163185813e-11,6,0.0003282
sphere2D_13.5_-42.4_27.1_7.csv,22,7,"[13.5, -42.4, 27.1]","[13.50000000008208, -42.39999999997087, -27.09999999983196]",5,5,1.2718113728196896e-15,5,0.0003033
sphere2D_15.7_49.8_19.7_38.csv,128,38,"[15.7, 49.8, 19.7]","[15.700000004693573, 49.799999993162864, -19.699999992220825]",4,4,1.4413221216300118e-11,4,0.0014994
sphere2D_15.8_-37.3_22.1_9.csv,29,9,"[15.8, -37.3, 22.1]","[15.800000004065996, -37.30000000795441, -22.100000153470496]",4,4,9.346083278372e-10,4,0.0003298
sphere2D_18.0_-7.4_6.1_27.csv,91,27,"[18.0, -7.4, 6.1]","[17.999999999837158, -7.400000000556307, -6.099999997531257]",3,4,6.201047947764793e-14,3,0.0008988
sphere2D_19.5_-11.9_23.8_36.csv,121,36,"[19.5, -11.9, 23.8]","[19.499999999982478, -11.899999999982217, 23.800000000260887]",4,4,1.3035563471655276e-14,4,0.00141525
sphere2D_21.5_43.7_2.7_23.csv,77,23,"[21.5, 43.7, 2.7]","[21.49999560264274, 43.69999014921157, -2.6999939844715666]",3,3,1.374784193520968e-7,3,0.0005926
sphere2D_21.6_30.0_25.4_24.csv,80,24,"[21.6, 30.0, 25.4]","[21.60000000000368, 29.999999999999318, -25.399999999970802]",4,5,1.2150580454189885e-16,4,0.0010421
sphere2D_23.8_-14.1_29.4_20.csv,67,20,"[23.8, -14.1, 29.4]","[23.79999999999561, -14.099999999996541, 29.400000000078265]",3,3,9.927342745981683e-16,3,0.0005382
sphere2D_24.3_-12.3_31.2_29.csv,98,29,"[24.3, -12.3, 31.2]","[24.30000000000575, -12.300000000000875, 31.19999999983971]",4,4,6.896158982291365e-15,4,0.00115725
sphere2D_25.8_15.2_11.9_22.csv,72,22,"[25.8, 15.2, 11.9]","[25.799999999861228, 15.199999999909105, -11.899999998775655]",3,4,4.2670571824806824e-14,3,0.0007414
sphere2D_26.6_-24.7_27.3_8.csv,25,8,"[26.6, -24.7, 27.3]","[26.59999999989201, -24.69999999995649, -27.29999999887821]",4,4,6.412948480388452e-14,4,0.0002736
sphere2D_27.2_-0.6_6.9_15.csv,50,15,"[27.2, -0.6, 6.9]","[27.200000000930295, -0.5999999976838224, -6.9000000027920665]",2,3,7.091781805799462e-14,2,0.0003331
sphere2D_28.1_-1.4_3.1_20.csv,66,20,"[28.1, -1.4, 3.1]","[28.10000001183201, -1.400000009838304, -3.099999983670675]",4,4,6.911296458170116e-13,4,0.00073085
sphere2D_28.4_45.2_31.3_13.csv,44,13,"[28.4, 45.2, 31.3]","[28.40000000202674, 45.19999999803639, -31.30000000511995]",3,4,4.201014447404079e-12,3,0.00042585
sphere2D_29.1_-14.6_27.4_18.csv,60,18,"[29.1, -14.6, 27.4]","[29.099999999996527, -14.600000000004561, -27.399999999966642]",5,5,1.404896734258605e-16,5,0.0008964
sphere2D_29.2_-49.8_25.0_28.csv,94,28,"[29.2, -49.8, 25.0]","[29.199999999997328, -49.80000000000006, -24.999999999981895]",3,4,5.4483904515226176e-17,3,0.00092835
sphere2D_29.7_-17.7_22.7_42.csv,139,42,"[29.7, -17.7, 22.7]","[29.699999999998447, -17.700000000005762, -22.699999999920657]",4,4,1.2563483607185137e-15,4,0.0015157
sphere2D_29.7_26.9_19.5_35.csv,116,35,"[29.7, 26.9, 19.5]","[29.700000000030702, 26.900000000079316, -19.49999999950284]",4,4,3.024661453133613e-14,4,0.00135135
sphere2D_3.9_7.2_31.0_16.csv,52,16,"[3.9, 7.2, 31.0]","[3.900000000860299, 7.199999999520599, 31.000000000357538]",5,5,7.198866164002298e-14,5,0.00073925
sphere2D_32.4_-8.7_31.1_26.csv,86,26,"[32.4, -8.7, 31.1]","[32.40000000007595, -8.700000000010437, -31.099999999732717]",3,4,1.6285752220572912e-14,3,0.00089845
sphere2D_32.4_14.4_3.1_35.csv,118,35,"[32.4, 14.4, 3.1]","[32.3999999973162, 14.399999899432974, -3.0999999674505094]",4,4,1.998274725506151e-11,4,0.00130675
sphere2D_32.9_-38.0_23.2_38.csv,126,38,"[32.9, -38.0, 23.2]","[32.89999999999675, -38.00000000005194, -23.19999999969827]",4,4,1.7120457890217863e-14,4,0.00135125
sphere2D_35.7_20.1_5.9_14.csv,46,14,"[35.7, 20.1, 5.9]","[35.700000135438636, 20.099998660143093, -5.899999128905409]",4,4,6.045852185651906e-9,4,0.000491
sphere2D_35.8_2.7_32.3_40.csv,134,40,"[35.8, 2.7, 32.3]","[35.80000000003706, 2.699999999981584, -32.30000000045802]",4,4,8.164233864838173e-14,4,0.001488
sphere2D_36.0_-18.8_2.7_10.csv,32,10,"[36.0, -18.8, 2.7]","[35.99999991769221, -18.799999693881425, -2.69999987425996]",6,5,4.8272518298481266e-11,6,0.0004818
sphere2D_36.2_-11.3_8.6_10.csv,35,10,"[36.2, -11.3, 8.6]","[36.200000073083636, -11.299999778353529, -8.600000033179644]",6,5,1.9363626475829777e-10,6,0.0005497
sphere2D_36.2_15.5_3.7_20.csv,68,20,"[36.2, 15.5, 3.7]","[36.19995720229506, 15.49995414019028, -3.700024424000318]",3,3,5.95877962171608e-6,3,0.00052815
sphere2D_37.7_-8.8_33.8_14.csv,48,14,"[37.7, -8.8, 33.8]","[37.70000000000036, -8.799999999997114, -33.799999999999145]",3,4,6.801027297622709e-19,3,0.00047585
sphere2D_38.8_-44.7_17.9_15.csv,49,15,"[38.8, -44.7, 17.9]","[38.800000000053416, -44.69999999996937, -17.899999998872104]",4,4,5.552912552034605e-14,4,0.0005433
sphere2D_41.0_8.3_9.7_16.csv,55,16,"[41.0, 8.3, 9.7]","[41.000000999900934, 8.299999471121488, -9.6999969736353]",3,3,1.5092831661555933e-7,3,0.00042215
sphere2D_42.0_-5.6_38.6_40.csv,134,40,"[42.0, -5.6, 38.6]","[42.00000000007842, -5.600000000052682, -38.600000004701904]",4,4,1.2407375891566803e-11,4,0.00156865
sphere2D_43.5_21.0_12.5_26.csv,86,26,"[43.5, 21.0, 12.5]","[43.499999977799426, 21.000000096597883, -12.499999931306245]",4,4,3.859370169613459e-10,4,0.0009563
sphere2D_43.5_22.6_5.1_13.csv,44,13,"[43.5, 22.6, 5.1]","[43.50000223802018, 22.599996483845462, -5.099996207864504]",4,4,6.301584296457904e-8,4,0.00052215
sphere2D_44.8_20.5_17.7_33.csv,109,33,"[44.8, 20.5, 17.7]","[44.79999999997529, 20.499999999999115, -17.69999999985477]",3,4,1.9989686434671767e-15,3,0.0010948
sphere2D_48.2_-12.2_15.5_31.csv,104,31,"[48.2, -12.2, 15.5]","[48.20000010437231, -12.1999998041216, -15.499998646760034]",3,3,1.3082338141386793e-7,3,0.0008172
sphere2D_48.7_9.7_33.9_8.csv,26,8,"[48.7, 9.7, 33.9]","[48.69999999963034, 9.70000000099059, -33.899999997804976]",8,6,3.7124828055119483e-13,8,0.00051855
sphere2D_48.9_19.3_9.4_30.csv,100,30,"[48.9, 19.3, 9.4]","[48.90000000006926, 19.29999999988301, -9.39999999861651]",4,4,4.666025301609728e-14,4,0.00110085
sphere2D_49.9_34.3_16.3_17.csv,56,17,"[49.9, 34.3, 16.3]","[49.90000000401262, 34.30000000175259, -16.300000139913358]",4,4,8.160436630829719e-10,4,0.00060985
sphere2D_6.8_-20.8_5.4_40.csv,134,40,"[6.8, -20.8, 5.4]","[6.800000629750921, -20.800000333254246, -5.399998930369049]",4,4,1.551148177717399e-8,4,0.0015091
sphere2D_8.4_-47.3_27.8_28.csv,95,28,"[8.4, -47.3, 27.8]","[8.400000000005116, -47.30000000001924, -27.799999999732698]",4,4,1.476445953617509e-14,4,0.0010595
sphere2D_9.0_33.4_35.9_44.csv,145,44,"[9.0, 33.4, 35.9]","[9.000000000009626, 33.40000000003194, 35.900000000003935]",3,4,3.202470197868831e-16,3,0.0014341
sphere2D_9.4_43.9_37.0_34.csv,115,34,"[9.4, 43.9, 37.0]","[9.400000000016844, 43.89999999994511, -36.99999999995922]",4,4,1.2770213376736604e-15,4,0.00126175
sphere2D_9.5_3.4_9.7_38.csv,127,38,"[9.5, 3.4, 9.7]","[9.499999993329181, 3.3999999747735545, 9.699999984949017]",3,4,1.558872384117997e-11,3,0.0012459
sphere2D_9.7_-45.5_37.8_9.csv,29,9,"[9.7, -45.5, 37.8]","[9.700000000058917, -45.49999999991451, -37.79999999963682]",5,5,1.4491694157171013e-14,5,0.0004303
