1,2,3,4,5,6,7,8,9,10
sphere3D_-0.9_16.5_17.8_36.7_10.csv,32,10,"[-0.9, 16.5, 17.8, 36.7]","[-0.9000000113607154, 16.499999998489344, 17.80000000356181, 36.70000005374648]",10,7,3.812614964551372e-10,10,0.00087305
sphere3D_-1.2_7.7_-12.8_45.2_19.csv,64,19,"[-1.2, 7.7, -12.8, 45.2]","[-1.2000000000206834, 7.699999999992136, -12.79999999999101, 45.1999999999713]",8,6,2.529296944145603e-16,8,0.00135895
sphere3D_-1.4_34.6_37.1_21.5_39.csv,129,39,"[-1.4, 34.6, 37.1, 21.5]","[-1.3999999998221508, 34.59999999997143, 37.10000000002899, -21.500000000253813]",7,5,9.128344302697645e-15,7,0.00215535
sphere3D_-11.3_-26.5_-21.7_16.0_24.csv,81,24,"[-11.3, -26.5, -21.7, 16.0]","[-11.300000003513528, -26.499999999874507, -21.700000001169194, -15.999999996897255]",8,6,4.293238738877614e-13,8,0.0017609
sphere3D_-11.7_-28.5_-22.6_23.0_19.csv,64,19,"[-11.7, -28.5, -22.6, 23.0]","[-11.699999994540427, -28.499999998385356, -22.60000000058302, -23.000000014473287]",5,4,1.7416572935811232e-11,5,0.0008336
sphere3D_-12.3_17.3_-42.1_48.4_31.csv,104,31,"[-12.3, 17.3, -42.1, 48.4]","[-12.299999999987875, 17.300000000000438, -42.100000000002915, 48.40000000001628]",7,5,1.5039352274563652e-16,7,0.0017335
sphere3D_-13.5_3.0_46.1_35.4_22.csv,74,22,"[-13.5, 3.0, 46.1, 35.4]","[-13.499999999998158, 2.9999999999993356, 46.10000000000046, -35.40000000000306]",11,7,2.1943074541543186e-18,11,0.0018916
sphere3D_-15.4_5.3_45.0_35.8_14.csv,46,14,"[-15.4, 5.3, 45.0, 35.8]","[-15.399999999996567, 5.299999999999808, 45.00000000000092, -35.80000000000439]",9,6,2.52972712459304e-18,9,0.00105905
sphere3D_-15.9_-22.3_-8.0_40.0_41.csv,136,41,"[-15.9, -22.3, -8.0, 40.0]","[-15.899999968599918, -22.300000006699104, -7.999999994081231, 39.99999987343659]",7,5,1.1024735474299536e-8,7,0.00216795
sphere3D_-16.0_13.0_-33.0_20.9_16.csv,55,16,"[-16.0, 13.0, -33.0, 20.9]","[-15.999999993365192, 12.999999998584773, -33.00000000021429, -20.900000013710944]",5,4,1.095635363925221e-11,5,0.0008099
sphere3D_-18.2_-1.8_-2.1_39.7_9.csv,31,9,"[-18.2, -1.8, -2.1, 39.7]","[-18.200000008937476, -1.7999999997305058, -2.100000004073595, 39.70000005225944]",10,7,4.223668818714695e-10,10,0.00087315
sphere3D_-18.2_-18.0_-37.9_3.1_35.csv,118,35,"[-18.2, -18.0, -37.9, 3.1]","[-18.19999966267274, -17.999997886311107, -37.900001176942304, -3.1000000492445223]",9,6,1.8120279109311684e-9,9,0.0025515
sphere3D_-19.7_11.1_-44.3_16.1_38.csv,127,38,"[-19.7, 11.1, -44.3, 16.1]","[-19.700000093159407, 11.100000559702245, -44.3000003558154, -16.09999865839354]",7,5,1.6571339242486759e-7,7,0.00205585
sphere3D_-2.5_3.3_45.2_31.5_8.csv,28,8,"[-2.5, 3.3, 45.2, 31.5]","[-2.4999999704640765, 3.2999999878181328, 45.19999999913744, -31.500000199264864]",5,4,3.0042232915325797e-9,5,0.00039945
sphere3D_-2.9_-37.6_15.3_5.3_36.csv,120,36,"[-2.9, -37.6, 15.3, 5.3]","[-2.900000013923807, -37.599999984028166, 15.299999989391205, -5.299999990043702]",6,5,1.1369270288575531e-12,6,0.0018298
sphere3D_-20.1_23.2_-45.8_37.3_11.csv,36,11,"[-20.1, 23.2, -45.8, 37.3]","[-20.100000004731452, 23.199999996976935, -45.799999999026426, -37.300000022883026]",7,6,7.967856762484369e-11,7,0.0007265
sphere3D_-21.5_-17.9_-48.6_14.2_35.csv,116,35,"[-21.5, -17.9, -48.6, 14.2]","[-21.5000000032862, -17.899999998170042, -48.60000000103497, -14.200000000719667]",8,6,3.0635406891032756e-13,8,0.00253625
sphere3D_-21.5_20.2_-25.6_8.4_35.csv,117,35,"[-21.5, 20.2, -25.6, 8.4]","[-21.500000037068865, 20.199999993325232, -25.5999999950113, -8.400000129716751]",6,5,4.436636453797909e-10,6,0.00191115
sphere3D_-23.5_21.1_34.4_36.2_40.csv,134,40,"[-23.5, 21.1, 34.4, 36.2]","[-23.499999963906355, 21.10000013525506, 34.39999993343795, -36.19999895237704]",4,4,5.470224589059006e-7,4,0.0016544
sphere3D_-24.6_-9.1_-15.0_21.1_18.csv,61,18,"[-24.6, -9.1, -15.0, 21.1]","[-24.6000000011597, -9.100000001370088, -14.999999998901993, -21.099999998907542]",8,6,7.599100330638039e-14,8,0.0013344
sphere3D_-24.9_-16.6_-13.4_23.3_35.csv,116,35,"[-24.9, -16.6, -13.4, 23.3]","[-24.900000000077696, -16.599999999996584, -13.400000000004331, -23.299999999926946]",8,6,8.294509153389545e-16,8,0.00235905
sphere3D_-26.6_-0.1_16.0_15.4_33.csv,111,33,"[-26.6, -0.1, 16.0, 15.4]","[-26.600000279057188, -0.09999940649822714, 15.999999571181853, -15.399998871244444]",6,5,8.433735066290018e-8,6,0.001808
sphere3D_-26.9_11.9_1.6_46.5_39.csv,130,39,"[-26.9, 11.9, 1.6, 46.5]","[-26.899999999999913, 11.900000000000029, 1.5999999999999803, 46.500000000000135]",7,5,1.2830812071616289e-20,7,0.00217755
sphere3D_-26.9_18.6_29.7_14.6_44.csv,148,44,"[-26.9, 18.6, 29.7, 14.6]","[-26.90000000035464, 18.600000000539325, 29.699999999716137, -14.599999999598392]",6,5,1.3719572776835199e-14,6,0.00272115
sphere3D_-27.6_-18.8_37.3_28.2_28.csv,92,28,"[-27.6, -18.8, 37.3, 28.2]","[-27.600000002718396, -18.79999999906999, 37.29999999958228, -28.20000001530357]",6,5,5.20215744762988e-11,6,0.0016231
sphere3D_-28.6_15.1_12.5_6.0_33.csv,109,33,"[-28.6, 15.1, 12.5, 6.0]","[-28.600000008819144, 15.09999999315949, 12.500000004012529, -5.999999994625494]",8,6,3.862902631241442e-13,8,0.00224665
sphere3D_-28.8_19.2_-33.5_28.0_18.csv,59,18,"[-28.8, 19.2, -33.5, 28.0]","[-28.799999997284065, 19.20000000049984, -33.50000000020588, -28.000000005079404]",8,6,2.734667626321591e-12,8,0.00126985
sphere3D_-29.0_27.5_-16.3_10.3_38.csv,128,38,"[-29.0, 27.5, -16.3, 10.3]","[-29.000000000172484, 27.49999999848974, -16.299999999123653, -10.29999999951844]",5,5,1.8210852552976705e-14,5,0.00177485
sphere3D_-29.3_33.7_38.4_37.0_40.csv,132,40,"[-29.3, 33.7, 38.4, 37.0]","[-29.300000000008733, 33.70000000000682, 38.39999999999576, -36.999999999989775]",7,6,4.666498092536672e-17,7,0.00238375
sphere3D_-29.8_-22.5_31.9_19.7_31.csv,103,31,"[-29.8, -22.5, 31.9, 19.7]","[-29.800000000043468, -22.499999999917286, 31.899999999953287, -19.699999999929705]",7,6,6.000449353660166e-16,7,0.00188375
sphere3D_-29.8_-33.0_-49.3_24.3_36.csv,120,36,"[-29.8, -33.0, -49.3, 24.3]","[-29.80000000229099, -32.999999999556316, -49.300000000285756, -24.300000001431055]",8,6,9.349441554881523e-13,8,0.0024189
sphere3D_-29.9_9.3_13.1_23.5_10.csv,33,10,"[-29.9, 9.3, 13.1, 23.5]","[-29.899999999902683, 9.299999999979768, 13.099999999995061, -23.50000000013712]",5,4,8.021899469163795e-16,5,0.0004484
sphere3D_-3.5_-49.7_0.5_12.1_37.csv,123,37,"[-3.5, -49.7, 0.5, 12.1]","[-3.5000000010926677, -49.700000000330995, 0.5000000001625413, -12.099999999130514]",6,5,3.1813753378556796e-14,6,0.00189595
sphere3D_-32.4_12.3_-7.8_33.9_17.csv,58,17,"[-32.4, 12.3, -7.8, 33.9]","[-32.399999999997625, 12.300000000000718, -7.800000000000614, -33.90000000000331]",9,6,1.7128420155341536e-18,9,0.00137135
sphere3D_-32.6_18.8_28.9_38.6_41.csv,136,41,"[-32.6, 18.8, 28.9, 38.6]","[-32.59999999999938, 18.79999999999992, 28.900000000000016, 38.6000000000007]",6,5,2.078096901595532e-19,6,0.0020688
sphere3D_-32.7_16.8_46.5_20.4_25.csv,83,25,"[-32.7, 16.8, 46.5, 20.4]","[-32.69999999986695, 16.799999999947516, 46.500000000023, -20.40000000019685]",9,6,3.3185557862750004e-15,9,0.001725
sphere3D_-34.6_7.2_17.2_37.8_44.csv,145,44,"[-34.6, 7.2, 17.2, 37.8]","[-34.599999999999866, 7.200000000000003, 17.199999999999996, 37.80000000000017]",7,5,1.3249675654297828e-20,7,0.00235895
sphere3D_-35.6_25.3_-11.5_27.8_22.csv,74,22,"[-35.6, 25.3, -11.5, 27.8]","[-35.60000000100721, 25.300000000334503, -11.500000000247836, -27.79999999921973]",5,5,7.813135262492536e-14,5,0.00129215
sphere3D_-35.9_-28.3_42.1_21.4_27.csv,89,27,"[-35.9, -28.3, 42.1, 21.4]","[-35.90000000103129, -28.299999999591915, 42.09999999997945, -21.39999999976793]",10,7,3.024181733863895e-14,10,0.0021191
sphere3D_-38.1_23.9_8.2_14.3_24.csv,80,24,"[-38.1, 23.9, 8.2, 14.3]","[-38.09999999990662, 23.89999999998954, 8.199999999990613, -14.300000000151107]",8,6,9.349042989902007e-16,8,0.0015718
sphere3D_-39.4_1.2_37.7_24.8_22.csv,75,22,"[-39.4, 1.2, 37.7, 24.8]","[-39.39999999999962, 1.2000000000000843, 37.69999999999993, -24.800000000000857]",7,5,8.44002881272942e-20,7,0.0014577
sphere3D_-39.8_4.5_22.5_46.8_10.csv,32,10,"[-39.8, 4.5, 22.5, 46.8]","[-39.800000000445124, 4.500000000250072, 22.499999999709395, -46.79999999957351]",8,6,2.876708328149199e-14,8,0.00082125
sphere3D_-40.1_-38.7_5.3_27.7_39.csv,130,39,"[-40.1, -38.7, 5.3, 27.7]","[-40.099999895635, -38.69999984048514, 5.29999995195589, -27.699998301264714]",6,5,8.28758654290926e-7,6,0.00195815
sphere3D_-41.2_49.2_10.8_7.5_38.csv,125,38,"[-41.2, 49.2, 10.8, 7.5]","[-41.200293642384985, 49.19941161899133, 10.800509208934164, -7.4998194544756736]",8,6,0.0018503526997486108,8,0.0024526
sphere3D_-42.3_38.3_-30.0_2.2_20.csv,67,20,"[-42.3, 38.3, -30.0, 2.2]","[-42.30000071357218, 38.30000308956827, -30.000002210872417, -2.199999329028556]",6,5,1.433346923628072e-9,6,0.0011792
sphere3D_-43.1_-3.3_-20.2_20.6_12.csv,40,12,"[-43.1, -3.3, -20.2, 20.6]","[-43.100000003943265, -3.300000003200422, -20.199999997692856, -20.599999998291636]",8,6,2.2526421723653615e-13,8,0.0009318
sphere3D_-43.8_10.9_18.7_21.5_10.csv,34,10,"[-43.8, 10.9, 18.7, 21.5]","[-43.800000000766495, 10.899999997980949, 18.70000000131376, -21.499999998894435]",10,7,6.84017387461296e-14,10,0.00092775
sphere3D_-43.8_19.7_24.4_45.0_7.csv,22,7,"[-43.8, 19.7, 24.4, 45.0]","[-32.585812573701936, 19.423051426801592, 15.827662244058914, 54.009301983725365]",3,3,1.7622872430047577e6,3,0.00018905
sphere3D_-44.4_7.2_-34.8_32.4_28.csv,94,28,"[-44.4, 7.2, -34.8, 32.4]","[-44.39999999999938, 7.200000000000087, -34.800000000000054, -32.400000000000865]",7,5,1.7282615410315428e-19,7,0.00168315
sphere3D_-44.5_9.6_1.9_2.3_16.csv,55,16,"[-44.5, 9.6, 1.9, 2.3]","[-44.50000375882221, 9.60000523508961, 1.8999978525985612, -2.2999992403872604]",5,4,5.157463495020736e-9,5,0.00088525
sphere3D_-44.7_39.5_-25.1_14.4_11.csv,36,11,"[-44.7, 39.5, -25.1, 14.4]","[-44.70000000284113, 39.50000000464486, -25.100000004037184, -14.399999996783992]",7,6,2.5023135640179815e-13,7,0.0009496
sphere3D_-46.8_7.5_-19.9_9.6_10.csv,34,10,"[-46.8, 7.5, -19.9, 9.6]","[-46.800000045128996, 7.5000000572195376, -19.900000043463688, -9.599999972041068]",8,6,9.631545938639192e-12,8,0.0008406
sphere3D_-46.9_11.4_29.6_45.9_12.csv,41,12,"[-46.9, 11.4, 29.6, 45.9]","[-46.899999998819155, 11.400000000199142, 29.599999999974987, 45.900000002330586]",12,7,1.1216215275623696e-12,12,0.0013827
sphere3D_-47.1_-27.0_-43.5_26.8_30.csv,101,30,"[-47.1, -27.0, -43.5, 26.8]","[-47.10000000184892, -26.999999999933788, -43.49999999998025, -26.800000008732304]",6,5,1.7165738625399078e-11,6,0.00172595
sphere3D_-48.6_-30.6_44.5_2.5_34.csv,113,34,"[-48.6, -30.6, 44.5, 2.5]","[-48.60000107109437, -30.60000173099699, 44.500001190715025, -2.500002307328084]",6,5,1.3737585697334123e-8,6,0.0017548
sphere3D_-49.6_-26.6_-3.0_41.7_35.csv,118,35,"[-49.6, -26.6, -3.0, 41.7]","[-49.599999999998374, -26.600000000000364, -2.999999999999899, -41.70000000000208]",10,7,2.0931236713983235e-18,10,0.0029687
