1,2,3,4,5,6,7,8,9
sphere3D_-0.9_16.5_17.8_36.7_10.csv,32,10,"[-0.9, 16.5, 17.8, 36.7]","[-0.8999999999999567, 16.499999999999996, 17.79999999999999, 36.700000000000074]",8,4.775417073845198e-22,12,0.00037845
sphere3D_-1.2_7.7_-12.8_45.2_19.csv,64,19,"[-1.2, 7.7, -12.8, 45.2]","[-1.2000000000000015, 7.700000000000001, -12.8, 45.2]",8,6.152155805863143e-24,8,0.00073175
sphere3D_-1.4_34.6_37.1_21.5_39.csv,129,39,"[-1.4, 34.6, 37.1, 21.5]","[-1.399999999999999, 34.6, 37.1, -21.5]",7,7.690194757328929e-25,11,0.00129785
sphere3D_-11.3_-26.5_-21.7_16.0_24.csv,81,24,"[-11.3, -26.5, -21.7, 16.0]","[-11.3, -26.5, -21.7, -16.0]",7,2.3829910224916325e-25,8,0.0008237
sphere3D_-11.7_-28.5_-22.6_23.0_19.csv,64,19,"[-11.7, -28.5, -22.6, 23.0]","[-11.699999999999958, -28.49999999999999, -22.600000000000005, -23.000000000000057]",6,2.5698175186549764e-22,6,0.0005873
sphere3D_-12.3_17.3_-42.1_48.4_31.csv,104,31,"[-12.3, 17.3, -42.1, 48.4]","[-17.11093174974471, 11.901511757318476, -47.94332038375861, 57.009687054105655]",0,5.560742406250675e7,0,0.00017035
sphere3D_-13.5_3.0_46.1_35.4_22.csv,74,22,"[-13.5, 3.0, 46.1, 35.4]","[-13.499999999999996, 3.0, 46.1, -35.4]",9,4.8596860987490376e-24,9,0.0009792
sphere3D_-15.4_5.3_45.0_35.8_14.csv,46,14,"[-15.4, 5.3, 45.0, 35.8]","[-15.399999999999917, 5.299999999999988, 45.00000000000002, -35.80000000000009]",7,1.1350985955758922e-21,7,0.00053575
sphere3D_-15.9_-22.3_-8.0_40.0_41.csv,136,41,"[-15.9, -22.3, -8.0, 40.0]","[-15.899999999999997, -22.3, -8.0, 40.0]",7,5.893661864440322e-24,15,0.001569
sphere3D_-16.0_13.0_-33.0_20.9_16.csv,55,16,"[-16.0, 13.0, -33.0, 20.9]","[-15.999999999999995, 12.999999999999998, -33.0, -20.900000000000002]",6,1.65113005083827e-24,6,0.00056835
sphere3D_-18.2_-1.8_-2.1_39.7_9.csv,31,9,"[-18.2, -1.8, -2.1, 39.7]","[-18.199999999999978, -1.8000000000000367, -2.099999999999972, 39.70000000000002]",8,4.6994198550668885e-23,16,0.0004335
sphere3D_-18.2_-18.0_-37.9_3.1_35.csv,118,35,"[-18.2, -18.0, -37.9, 3.1]","[-18.199999999998354, -17.99999999994571, -37.900000000032, -3.099999999999425]",7,1.170696374367521e-18,9,0.00143005
sphere3D_-19.7_11.1_-44.3_16.1_38.csv,127,38,"[-19.7, 11.1, -44.3, 16.1]","[-19.7, 11.1, -44.3, -16.1]",7,3.069615554396001e-25,10,0.00142395
sphere3D_-2.5_3.3_45.2_31.5_8.csv,28,8,"[-2.5, 3.3, 45.2, 31.5]","[-2.5, 3.3000000000000003, 45.2, -31.5]",7,6.462348535570529e-25,7,0.0003427
sphere3D_-2.9_-37.6_15.3_5.3_36.csv,120,36,"[-2.9, -37.6, 15.3, 5.3]","[-2.900000000000017, -37.599999999999994, 15.299999999999995, -5.300000000000001]",6,8.609943463944211e-25,6,0.0013236
sphere3D_-20.1_23.2_-45.8_37.3_11.csv,36,11,"[-20.1, 23.2, -45.8, 37.3]","[-20.1, 23.2, -45.8, -37.3]",8,1.7060600133906196e-24,15,0.0005597
sphere3D_-21.5_-17.9_-48.6_14.2_35.csv,116,35,"[-21.5, -17.9, -48.6, 14.2]","[-21.500000000000156, -17.89999999999999, -48.6, -14.19999999999983]",7,1.4960272236360418e-21,7,0.0012447
sphere3D_-21.5_20.2_-25.6_8.4_35.csv,117,35,"[-21.5, 20.2, -25.6, 8.4]","[-21.4999999999999, 20.199999999999985, -25.599999999999998, -8.400000000000139]",6,3.651420793053416e-22,6,0.0011571
sphere3D_-23.5_21.1_34.4_36.2_40.csv,134,40,"[-23.5, 21.1, 34.4, 36.2]","[-23.500000000000206, 21.100000000000136, 34.39999999999995, -36.19999999999976]",5,2.3263937740171058e-20,6,0.00123605
sphere3D_-24.6_-9.1_-15.0_21.1_18.csv,61,18,"[-24.6, -9.1, -15.0, 21.1]","[-23.331999644964384, -4.612325439940561, -19.825243977564146, -25.954618442794196]",0,851036.5440690771,0,0.0001129
sphere3D_-24.9_-16.6_-13.4_23.3_35.csv,116,35,"[-24.9, -16.6, -13.4, 23.3]","[-24.9, -16.6, -13.4, -23.300000000000004]",7,2.7917345673664684e-24,7,0.00131955
sphere3D_-26.6_-0.1_16.0_15.4_33.csv,111,33,"[-26.6, -0.1, 16.0, 15.4]","[-26.60000000000112, -0.09999999999956347, 15.999999999999488, -15.39999999999899]",6,5.680943241855005e-20,6,0.00108405
sphere3D_-26.9_11.9_1.6_46.5_39.csv,130,39,"[-26.9, 11.9, 1.6, 46.5]","[-26.90000000000001, 11.900000000000063, 1.5999999999999677, 46.5]",7,4.0717965652922787e-22,17,0.00138835
sphere3D_-26.9_18.6_29.7_14.6_44.csv,148,44,"[-26.9, 18.6, 29.7, 14.6]","[-26.9, 18.6, 29.7, -14.6]",6,3.101927297073854e-25,6,0.00154255
sphere3D_-27.6_-18.8_37.3_28.2_28.csv,92,28,"[-27.6, -18.8, 37.3, 28.2]","[-27.599999999999998, -18.8, 37.3, -28.200000000000003]",6,2.727111082010763e-24,6,0.0008393
sphere3D_-28.6_15.1_12.5_6.0_33.csv,109,33,"[-28.6, 15.1, 12.5, 6.0]","[-28.60000000000604, 15.100000000003174, 12.499999999998998, -5.999999999993882]",7,3.7303630514817107e-19,7,0.00148275
sphere3D_-28.8_19.2_-33.5_28.0_18.csv,59,18,"[-28.8, 19.2, -33.5, 28.0]","[-28.8, 19.2, -33.5, -28.0]",8,5.299125799167834e-25,8,0.00072555
sphere3D_-29.0_27.5_-16.3_10.3_38.csv,128,38,"[-29.0, 27.5, -16.3, 10.3]","[-29.0, 27.5, -16.3, -10.3]",6,1.4297946134949795e-25,6,0.00130115
sphere3D_-29.3_33.7_38.4_37.0_40.csv,132,40,"[-29.3, 33.7, 38.4, 37.0]","[-29.30000000000006, 33.7, 38.4, -36.99999999999994]",6,1.3121669454505247e-21,6,0.00149515
sphere3D_-29.8_-22.5_31.9_19.7_31.csv,103,31,"[-29.8, -22.5, 31.9, 19.7]","[-29.799999999999937, -22.499999999999986, 31.899999999999977, -19.700000000000074]",6,4.945764581242837e-22,6,0.0011046
sphere3D_-29.8_-33.0_-49.3_24.3_36.csv,120,36,"[-29.8, -33.0, -49.3, 24.3]","[-29.8, -33.0, -49.3, -24.3]",7,2.1713491079516976e-24,7,0.0014643
sphere3D_-29.9_9.3_13.1_23.5_10.csv,33,10,"[-29.9, 9.3, 13.1, 23.5]","[-29.9, 9.299999999999999, 13.1, -23.5]",6,1.4217166778255163e-25,6,0.0003281
sphere3D_-3.5_-49.7_0.5_12.1_37.csv,123,37,"[-3.5, -49.7, 0.5, 12.1]","[-3.5, -49.7, 0.5000000000000001, -12.1]",6,9.855081516745056e-26,6,0.00117215
sphere3D_-32.4_12.3_-7.8_33.9_17.csv,58,17,"[-32.4, 12.3, -7.8, 33.9]","[-32.399999999999956, 12.300000000000015, -7.800000000000012, -33.900000000000055]",7,5.106289318866409e-22,7,0.0006345
sphere3D_-32.6_18.8_28.9_38.6_41.csv,136,41,"[-32.6, 18.8, 28.9, 38.6]","[-27.258808000159004, 23.383357812680906, 24.573931490399744, 48.36951805450565]",0,4.099114189967391e7,0,0.0002233
sphere3D_-32.7_16.8_46.5_20.4_25.csv,83,25,"[-32.7, 16.8, 46.5, 20.4]","[-32.7, 16.8, 46.5, -20.4]",8,6.914712933060466e-25,12,0.0011378
sphere3D_-34.6_7.2_17.2_37.8_44.csv,145,44,"[-34.6, 7.2, 17.2, 37.8]","[-34.6, 7.2, 17.2, 37.8]",7,7.444625512977249e-24,13,0.00150775
sphere3D_-35.6_25.3_-11.5_27.8_22.csv,74,22,"[-35.6, 25.3, -11.5, 27.8]","[-35.6, 25.299999999999923, -11.499999999999957, -27.800000000000008]",24,1.2296556793483602e-22,52,0.00238185
sphere3D_-35.9_-28.3_42.1_21.4_27.csv,89,27,"[-35.9, -28.3, 42.1, 21.4]","[-35.90000000000001, -28.29999999999999, 42.099999999999994, -21.400000000000013]",7,4.391165829920174e-23,11,0.0010987
sphere3D_-38.1_23.9_8.2_14.3_24.csv,80,24,"[-38.1, 23.9, 8.2, 14.3]","[-38.09999999999985, 23.899999999999977, 8.199999999999989, -14.300000000000233]",7,2.220426606111521e-21,7,0.0010679
sphere3D_-39.4_1.2_37.7_24.8_22.csv,75,22,"[-39.4, 1.2, 37.7, 24.8]","[-39.399999999999984, 1.2000000000000015, 37.7, -24.800000000000026]",6,6.600642794231738e-23,6,0.0007539
sphere3D_-39.8_4.5_22.5_46.8_10.csv,32,10,"[-39.8, 4.5, 22.5, 46.8]","[-39.8, 4.499999999999986, 22.50000000000001, -46.8]",26,9.098986738083304e-24,56,0.0012337
sphere3D_-40.1_-38.7_5.3_27.7_39.csv,130,39,"[-40.1, -38.7, 5.3, 27.7]","[-40.1, -38.7, 5.300000000000001, -27.7]",7,2.8305086585798916e-24,7,0.00141225
sphere3D_-41.2_49.2_10.8_7.5_38.csv,125,38,"[-41.2, 49.2, 10.8, 7.5]","[-41.200000000000024, 49.19999999999998, 10.800000000000013, -7.499999999999977]",8,9.286091923027245e-24,8,0.0015861
sphere3D_-42.3_38.3_-30.0_2.2_20.csv,67,20,"[-42.3, 38.3, -30.0, 2.2]","[-42.30000000017076, 38.3000000008471, -30.000000000580346, -2.1999999998965807]",16,9.812573757673591e-17,31,0.00152245
sphere3D_-43.1_-3.3_-20.2_20.6_12.csv,40,12,"[-43.1, -3.3, -20.2, 20.6]","[-43.1, -3.3000000000000003, -20.2, -20.6]",8,3.974344349375875e-25,8,0.00048945
sphere3D_-43.8_10.9_18.7_21.5_10.csv,34,10,"[-43.8, 10.9, 18.7, 21.5]","[-43.8, 10.9, 18.7, -21.5]",7,2.2295102447718324e-25,7,0.00040045
sphere3D_-43.8_19.7_24.4_45.0_7.csv,22,7,"[-43.8, 19.7, 24.4, 45.0]","[-32.585812575965456, 19.423051426344962, 15.827662246303458, 54.00930198067612]",5,1.7622872430047558e6,9,0.0002091
sphere3D_-44.4_7.2_-34.8_32.4_28.csv,94,28,"[-44.4, 7.2, -34.8, 32.4]","[-44.39999999999996, 7.200000000000005, -34.800000000000004, -32.40000000000005]",6,5.898314755385933e-22,7,0.00089035
sphere3D_-44.5_9.6_1.9_2.3_16.csv,55,16,"[-44.5, 9.6, 1.9, 2.3]","[-44.50000000000023, 9.600000000004336, 1.899999999997718, -2.299999999999941]",6,1.9569062425824407e-21,7,0.0006688
sphere3D_-44.7_39.5_-25.1_14.4_11.csv,36,11,"[-44.7, 39.5, -25.1, 14.4]","[-44.70000000000015, 39.49999999999985, -25.09999999999997, -14.399999999999846]",8,3.629190314091053e-22,8,0.0004485
sphere3D_-46.8_7.5_-19.9_9.6_10.csv,34,10,"[-46.8, 7.5, -19.9, 9.6]","[-46.79999999999272, 7.500000000000185, -19.89999999999868, -9.600000000011423]",6,9.52741824782441e-19,7,0.0003558
sphere3D_-46.9_11.4_29.6_45.9_12.csv,41,12,"[-46.9, 11.4, 29.6, 45.9]","[-46.9, 11.4, 29.6, 45.9]",8,5.583469134732937e-24,8,0.00055675
sphere3D_-47.1_-27.0_-43.5_26.8_30.csv,101,30,"[-47.1, -27.0, -43.5, 26.8]","[-47.1, -27.0, -43.5, -26.800000000000004]",6,6.785465962349055e-24,6,0.00105955
sphere3D_-48.6_-30.6_44.5_2.5_34.csv,113,34,"[-48.6, -30.6, 44.5, 2.5]","[-48.6, -30.6, 44.5, -2.5000000000000018]",7,8.705868950019086e-27,7,0.00152315
sphere3D_-49.6_-26.6_-3.0_41.7_35.csv,118,35,"[-49.6, -26.6, -3.0, 41.7]","[-49.6, -26.600000000000005, -2.999999999999999, -41.7]",21,1.0443155233481974e-23,47,0.00384095
sphere3D_-8.0_22.7_-49.3_47.5_20.csv,68,20,"[-8.0, 22.7, -49.3, 47.5]","[-7.999999999999999, 22.7, -49.3, -47.5]",7,5.583469134732937e-24,7,0.000784
sphere3D_-9.1_-27.8_-8.3_7.4_34.csv,114,34,"[-9.1, -27.8, -8.3, 7.4]","[-9.252896974702406, -29.282033043040986, -7.841713942720076, -8.729382894650255]",0,24424.396327329257,0,0.0002015
sphere3D_-9.9_42.2_37.1_49.5_32.csv,107,32,"[-9.9, 42.2, 37.1, 49.5]","[-9.899999999999999, 42.2, 37.1, 49.50000000000001]",6,7.237830359838992e-23,6,0.00115175
sphere3D_1.0_-22.9_14.3_39.2_13.csv,44,13,"[1.0, -22.9, 14.3, 39.2]","[1.0000000000000013, -22.9, 14.3, 39.2]",7,2.3781442610899546e-24,7,0.0004679
sphere3D_1.6_39.7_38.4_30.3_38.csv,125,38,"[1.6, 39.7, 38.4, 30.3]","[1.6000000000000005, 39.7, 38.4, -30.3]",7,2.908056841006738e-24,7,0.00133845
sphere3D_11.0_-50.0_-4.8_20.6_42.csv,139,42,"[11.0, -50.0, -4.8, 20.6]","[10.999999999999998, -50.0, -4.800000000000001, -20.6]",8,6.074607623436297e-25,9,0.001723
sphere3D_11.2_27.4_23.4_30.8_29.csv,96,29,"[11.2, 27.4, 23.4, 30.8]","[11.199999999999998, 27.4, 23.4, -30.8]",7,2.016252743098005e-24,7,0.00107445
sphere3D_15.5_-43.8_-20.2_26.9_35.csv,116,35,"[15.5, -43.8, -20.2, 26.9]","[15.500000000000005, -43.8, -20.2, -26.900000000000006]",6,1.4255940869468586e-23,6,0.0011584
sphere3D_15.8_48.6_-31.5_23.4_9.csv,29,9,"[15.8, 48.6, -31.5, 23.4]","[15.799999999999132, 48.60000000000214, -31.5000000000009, -23.39999999999852]",6,1.0626831980969081e-19,6,0.0002853
sphere3D_17.5_-29.5_-48.5_13.0_23.csv,77,23,"[17.5, -29.5, -48.5, 13.0]","[17.500000000000494, -29.50000000000003, -48.499999999999936, -13.000000000000568]",7,9.149368822853746e-21,7,0.00083365
sphere3D_18.3_-36.0_-40.9_26.5_12.csv,40,12,"[18.3, -36.0, -40.9, 26.5]","[18.300000000000356, -35.999999999999915, -40.9, -26.500000000000473]",6,1.4816291110987907e-20,6,0.0004188
sphere3D_19.0_-6.3_22.6_30.7_7.csv,22,7,"[19.0, -6.3, 22.6, 30.7]","[19.00000000000001, -6.299999999999963, 22.599999999999973, 30.700000000000006]",39,9.745221591640357e-24,80,0.0012688
sphere3D_19.6_30.6_-17.2_30.6_38.csv,125,38,"[19.6, 30.6, -17.2, 30.6]","[19.6, 30.6, -17.2, -30.6]",6,1.9774786518845818e-24,6,0.00126495
